Timestamp,Extractor_initials,Checker_initials,Checker_comment,Article_DOI,Article_title,Article_author,Article_journal,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment,String_sensitivity_evaluation_mentioned,String_sensitivity_evaluation_mentioned_comment,String_sensitivity_evaluation_source_number,String_sensitivity_evaluation_sources_comment,String_sensitivity_test_papers_used,String_sensitivity_test_papers_comment,String_sensitivity_test_papers_terminology,String_sensitivity_test_papers_number,String_sensitivity_test_papers_sources,String_sensitivity_test_approach,Information_specialist_involved,Information_specialist_comment,General_comment,Search sources,Final_string_provided_comment,Final_string_provided,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment
7/5/2023 21:54:12,ML,YY,,10.3389/fpubh.2022.953363,The effect of horticultural therapy on depressive symptoms among the elderly: A systematic review and meta-analysis,Zhang,Frontiers in Public Health,yes,Kunpeuk et al. (41) and Patel et al. (42) were referenced to acquire the search terms.,no,,yes,Kunpeuk et al. (41) and Patel et al. (42) were referenced to acquire the search terms.,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), CNKI; WANFANG DATA; CQVIP; references",Supplementary Table 2. Web of Science; Supplementary Table 3. APA PsycINFO; Supplementary Table 4. CINAHL was searched using the EBSCOhost; Supplementary Table 5. PubMed was searched using the EBSCOhost; Supplementary Table 6.Medline; Supplementary Table 7. EMBASE; Supplementary Table 8. CNKI; Supplementary Table 9. WANFANG DATA; Supplementary Table 10. CQVIP,yes (exact search strategy for at least one source),,,,,,
7/5/2023 21:58:24,ML,YY,,10.1177/21925682211024198,Postoperative Spinal Implant Infections (PSII)—A Systematic Review: What Do We Know So Far and What is Critical About It?,Karczewski,Global Spine Journal,no,,no,,,,no,,,,,,,,,,no,,,PubMed (Medline),The PubMed search criteria included: “spinal implant associated infection OR spinal implant infection OR spinal instrumentation infection OR peri spinal implant infection.”,yes (exact search strategy for at least one source),,,,,,
7/5/2023 22:06:30,ML,YY,,10.1016/j.healthplace.2022.102827,Compact cities and the Covid-19 pandemic: Systematic review of the associations between transmission of Covid-19 or other respiratory viruses and population density or other features of neighbourhood design,Zhang,Health and Place,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), ProQuest (ABI/Inform Global, Nursing & Allied Health Database, Public Health Database), Scopus, Web of Science (Medline, Web of Science Core Collection), ASSIA; Avery Index to Architectural Periodicals; Wanfang; CNKI; references",Appendix 2. ASSIA (ProQuest); Avery Index to Architectural Periodicals (EBSCO); Embase (Ovid); Ovid MEDLINE(R); Scopus; Wanfang; Web of Science ,yes (exact search strategy for all sources),,,,,,
7/7/2023 10:08:09,ML,YY,,10.3390/healthcare10122454,"Development, Application, and Performance of Artificial Intelligence in Cephalometric Landmark Identification and Diagnosis: A Systematic Review",Junaid,Healthcare (Switzerland),no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), Google Scholar, PubMed (Medline), ScienceDirect, Scopus, Web of Science (Medline, Web of Science Core Collection), references; research databases (unspecified)","""The medical subject heading (MeSH) and other keywords used in the articles were “intelligence, machine”, “machine intelligence”, “artificial intelligence”, “computational intelligence”, “classification”, “orthodontics”, “cephalometry”, “learning, deep”, “algorithms”, “neural networks, computer”, and “expert systems”.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 7:14:01,ML,YY,,10.1177/1120700021991115,Efficacy of NSAIDs versus radiotherapy for heterotopic ossification prophylaxis following total hip arthroplasty in high-risk patients: a systematic review and meta-analysis,Shapira,HIP International,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline)","The following search algorithm was used for PubMed: (‘Ossification, Heterotopic’[Mesh]) AND (‘Arthroplasty’[Mesh] OR ‘Arthroplasty, Replacement, Hip’[Mesh] OR ‘Arthroplasty, Replacement’[Mesh]) AND (‘Hip’[Mesh] OR ‘Hip Joint’[Mesh]. For Embase, the following algorithm was used: (‘hip replacement’/exp OR ‘arthroplasty, replacement, hip’ OR ‘hip joint replacements’ OR ‘hip replacement’ OR ‘hip replacements’) AND (‘heterotopic ossification’/exp OR ‘heterotopic ossification’ OR ‘ossification, heterotopic’) AND [article]/lim AND [humans]/lim AND [English]/lim. For Cochrane, the following was used: (‘Arthroplasty, Replacement, Hip’) AND (‘Ossification, Heterotopic’).",yes (exact search strategy for all sources),,,,,,
7/6/2023 7:33:59,ML,YY,,10.1016/j.hnm.2022.200156,Can capsaicinoids and their analogs affect energy expenditure and substrate oxidation during exercise? A systematic review with acute studies,Lima,Human Nutrition and Metabolism,no,,no,,,,no,,,,,,,,,,no,,,"PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection)",""" The search strategy used consisted of combination terms and Boolean operators (‘’AND′′, ’’OR′′) following descriptors: (“capsaicin” OR “capsiate” OR “capsaicinoid” OR “cap-
sinoid”) AND “exercise”.  "" - unclear for which fields and source",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 7:39:44,ML,YY,,10.1186/s12966-022-01261-9,The effectiveness of physical activity interventions using activity trackers during or after inpatient care: a systematic review and meta-analysis of randomized controlled trials,de Leeuwerk,International Journal of Behavioral Nutrition and Physical Activity,no,,no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references","Electronic Supplementary Material Table S1. PubMed, Embase, Ebsco/CINAHL, Ebsco/SportDiscus, WoS",yes (exact search strategy for all sources),,,,,,
7/6/2023 7:46:37,ML,YY,,10.1111/ipd.12927,Prevention of demineralization during multi-bracketed fixed orthodontic treatment: An overview of systematic reviews,Sardana,International Journal of Paediatric Dentistry,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection),  Joanna Briggs Institute EBP; references; www.opengrey.eu; www.google.com",Appendix 1. Scopus; PubMed;Cochrane database (only reviews); Medline (via Ovid); Embase (via Ovid); Web of Science; Joanna Briggs Institute EBP database,yes (exact search strategy for all sources),,,,,,
7/6/2023 7:50:48,ML,YY,,10.1016/j.ijporl.2022.111291,Pediatric basilar skull fractures from multi-level falls: A systematic review and retrospective analysis,Barba,International Journal of Pediatric Otorhinolaryngology,no,,no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references","""PubMed, Web of Science, and EBSCO databases were searched August 16th, 2020 and again on November 20th, 2021 for English language articles published after 1980 using search terms Pediatric AND (“fall” OR “multi level fall” OR “fall from height”) AND (“basilar fracture” OR “basilar skull fracture” OR “skull base fracture” OR “skull fracture”)."" - unclear fields and source",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 8:00:45,ML,YY,,10.1093/jjco/hyac059,Effect of adjuvant chemotherapy on periosteal osteosarcoma: a systematic review,Tsukamoto,Japanese Journal of Clinical Oncology,no,,no,,,,no,,,,,,,,,,yes,"""The authors thank Mr Takaaki Suzuki (Library, Nara Medical University, Japan) for literature search.""",,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references","Supplementary Material. Ovid Medline, Embase, CENTRAL, WoS",yes (exact search strategy for all sources),,,,,,
7/6/2023 8:58:22,ML,YY,,10.1016/j.jclepro.2022.132710,A systematic review of green construction research using scientometrics methods,Luo,Journal of Cleaner Production,no,,no,,,,no,,,,,,,,,,no,,,"Web of Science (Medline, Web of Science Core Collection)",Fig. 1. Research workflow chart.,yes (exact search strategy for all sources),,,,,,
7/6/2023 9:02:20,ML,YY,SR of SR,10.3390/jcm11247289,Sleep Characteristics and Cancer-Related Outcomes: An Umbrella Review of Systematic Reviews and Meta-Analyses of Observational Studies,Li,Journal of Clinical Medicine,yes,"""The search strategy combined terms related to sleep, cancer, systematic review, and meta-analysis. The thesaurus terms were searched by the MeSH database of the PubMed database and were supplemented by reviewing the search strategy of relevant systematic reviews and meta-analyses."" Suppl file - 2 final strings",no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references","Table S1. Search strategy: PubMed, WoS, Embase",yes (exact search strategy for all sources),,,,,,
7/6/2023 9:05:17,ML,YY,,10.3390/jcm11164708,Facial Fat Grafting (FFG): Worth the Risk? A Systematic Review of Complications and Critical Appraisal,Schiraldi,Journal of Clinical Medicine,no,,no,,,,no,,,,,,,,,,no,,,PubMed (Medline),"""The following algorithm was used for the research: (fat graft OR lipofilling) AND face AND complications. "" - only one source (PubMed), unclear fields and filters",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 9:19:30,ML,YY,,10.1016/j.jcrc.2022.154161,Increased long-term mortality following new-onset atrial fibrillation in the intensive care unit: A systematic review and meta-analysis,Garside,Journal of Critical Care,yes,"The search strategy included multiple medical subject heading terms and keywords for atrial fibrillation, critical illness, outcomes including recurrence, thromboembolic events and mortality.
",yes,Supplementary File 3,,,no,,,,,,,,,,yes," ""The search strategy was developed with the assistance of a medical research librarian."", ""We acknowledge Tatjana Petrinic, M.Sc., Outreach Librarian from Bodleian Health Care Libraries, University of Oxford, for assistance with developing and running the search strategy.""",,"OVID (Embase/Embase Classic, PsycINFO, Medline), references","Supplementary material : Medline Ovid, Embase Ovid",yes (exact search strategy for all sources),,,,,,
7/6/2023 9:23:05,ML,YY,,10.1111/jdi.13814,Efficacy and safety of sitagliptin and insulin for latent autoimmune diabetes in adults: A systematic review and meta-analysis,Lin,Journal of Diabetes Investigation,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), Chinese National Knowledge Infrastructure","Table 1 (English sources, Chinese National Knowledge Infrastructure is missing)",yes (exact search strategy for at least one source),,,,,,
7/6/2023 10:01:47,ML,YY,,10.1108/JEEE-05-2021-0197,"A systematic review on the internationalization of Chinese SMEs: thematic expansion, new impulses and potential avenues for future research",Hänle,Journal of Entrepreneurship in Emerging Economies,no,,no,,,,no,,,,,,,,,,no,,,"Web of Science (Medline, Web of Science Core Collection)",Table 1,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 10:17:51,ML,YY,,10.4103/jispcd.JISPCD_127_22,Systematic reviews in dental research: A bibliometric analysis of contribution from Indian dentists during 1948-2022,Praveen,Journal of International Society of Preventive and Community Dentistry,no,,no,,,,no,,,,,,,,,,no,,,"PubMed (Medline), personal records","only one source. ""The PubMed database was searched up to September 13, 2022. The search strategy was done using keywords such as: (((((dentistry) OR oral) OR dental) AND systematic review OR Meta-analysis) AND ((“1948/01/01”[PDat]: “2022/09/13”[PDat])) AND India [Affiliation]). """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/7/2023 7:31:20,ML,YY,,10.18502/jimc.v5i4.11327,Application of Roy's Adaptation Model in Clinical Nursing: A Systematic Review,Hosseini,Journal of Iranian Medical Council,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), IranDoc; SID; Magiran; google; handsearching journals; unpublished sources (unspecified)","""The keywords Roy, Roy’s adaptation model, adaptation, and adaptation model/ theory/pattern/framework were also searched using two operators, OR and AND in accordance with the strategy (Roy[Title/Abstract]) OR (Roy’s adaptation model [Title/Abstract]) OR (adaptation model [Title/Abstract]) OR (adaptation theory [Title/ Abstract]) OR (adaptation pattern [Title/Abstract]) OR (adaptationframework [Title/Abstract]) AND  (Iran [Title/Abstract]).""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 10:22:36,ML,YY,,10.1016/j.jlp.2022.104910,Safety culture maturity measurement methods: A systematic literature review,Ayob,Journal of Loss Prevention in the Process Industries,yes,"""The first stage is the identification of keywords based on the research question of this study as suggested by Okoli (2015) relied on the online thesaurus, keywords used by past studies, offered by Scopus, and suggested by experts. The researchers selected four journal databases in this study – Scopus, Web of Science (WoS), Science Direct, and EBSCO. The keywords ‘safety culture’, ‘safety culture maturity, ‘safety culture ladder’, ‘safety culture stages’, ‘culture ladder’, ‘safety culture maturity model’, ‘measurement’, ‘method’, ‘industry’, ‘company’ and ‘organisation’.""",no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), ScienceDirect, Scopus, Web of Science (Medline, Web of Science Core Collection)","Table 1. Scopus, WoS",yes (exact search strategy for at least one source),,,,,,
7/6/2023 10:31:03,ML,YY,,10.1111/jne.13149,Efficacy and toxicity of surufatinib in neuroendocrine tumors: A systematic review and meta-analysis,Ali,Journal of Neuroendocrinology,no,,no,,,,no,,,,,,,,,,no,,,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection)","Table S1. PubMed, Embase",yes (exact search strategy for at least one source),,,,,,
7/7/2023 7:25:55,ML,YY,,10.1186/s12984-022-01115-2,Technology-assisted assessment of spasticity: a systematic review,Guo,Journal of NeuroEngineering and Rehabilitation,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), IEEEXplore; other (unspecified)",""" The keywords of each group were defined as follows:
spastic* (spastic, spasticity), muscle tone, muscular tone, hyperton* (hypertonia, hypertonic, hypertonicity);
assess* (assess, assessment), measure* (measure, measurement), quanti* (quantify, quantification, quantitative);
technolog* (technology, technological), instrument* (instrument, instrumental, instrumented), mechatronic, mechanical, muscle activity measurement, electromyography, EMG, sEMG, inertial measurement unit, IMU, force sensor, dynamometer, ergometer, robot* (robot, robotic, robotics), kinematic* (kinematic, kinematics, kinematical).""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 10:35:06,ML,YY,,10.1016/j.jobcr.2022.08.009,Effect of various malocclusion on maximal bite force- a systematic review,Kaur,Journal of Oral Biology and Craniofacial Research,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), Directory of Open Access Journals, OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, SpringerLink, Web of Science (Medline, Web of Science Core Collection)","Supplementary Table 1: Scopus, WoS, PubMed, SpringerLink, Embase, DOAJ, CENTRAL",yes (exact search strategy for all sources),,,,,,
7/7/2023 6:57:53,ML,YY,,10.1097/BOT.0000000000002440,The Use of Tranexamic Acid in Hip Fracture Surgery - A Systematic Review and Meta-analysis,Agius,Journal of Orthopaedic Trauma,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), references","""The search strategy used free-text keywords, and subject index MeSH terms, including: “hip fracture*,” “femoral fracture*,” “trochanteric fracture*,” “tranexamic acid,” “TXA,” “blood loss,’ and “blood transfusion.” Individual searches were combined using the Boolean operator “AND.” """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 10:40:09,ML,YY,,10.3390/jpm12111814,Adoption of a Digital Patient Health Passport as Part of a Primary Healthcare Service Delivery: Systematic Review,Soh,Journal of Personalized Medicine,yes,"""Based on the formulated research question, three main keywords were identified: Benefit, personal digital health records, and potential user. To enrich these keywords, the authors sought their synonyms, related terms, and variations by using APA, a thesaurus, and index terms to the keywords used by past studies, referring to the keywords suggested by Scopus and asking the opinion of experts.""",no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), Google Scholar, PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), websites (unspecified)","Appendix B. Searching Strategy Result: Pubmed, Scopus, EBSCO, WoS, GoogleScholar",yes (exact search strategy for all sources),,,,,,
7/6/2023 10:47:57,ML,YY,,10.1007/s10389-022-01713-3,Systematic review of parental influences on Hispanic children's nutritional and physical health,Gatus,Journal of Public Health (Germany),no,,no,,,,no,,,,,,,,,,yes,"co-author: ""Ms. Krause assisted with the search strategy"", ""Research Medical Library, The University of Texas MD Anderson Cancer Center, Houston, TX, USA Kate J. Krause""

",,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline)",Appendix A: Ovid Medline; Appendix B: PubMed; Appendix C: PsychINFO; ,yes (exact search strategy for at least one source),,,,,,
7/6/2023 10:52:04,ML,YY,,10.1161/JAHA.121.024721,Patent Ductus Arteriosus Stent Versus Surgical Aortopulmonary Shunt for Initial Palliation of Cyanotic Congenital Heart Disease with Ductal-Dependent Pulmonary Blood Flow: A Systematic Review and Meta-Analysis,Tseng,Journal of the American Heart Association,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline)","""Keywords and detailed vocabulary were used to search for studies that evaluated mortality, procedural outcomes, and postprocedural complications after PDA stent and APS in patients with cyanotic CHD and DDPBF. APS procedures included Blalock‐Taussig‐Thomas shunts and other systemic‐pulmonary artery shunts.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 10:55:40,ML,YY,,10.1097/JU.0000000000002496,Diagnosing with a TWIST: Systematic Review and Meta-Analysis of a Testicular Torsion Risk Score,Qin,Journal of Urology,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), ResearchGate; references","""The following keywords were used: “torsion,” “testis,” “testicular torsion,” “acute scrotum,” “TWIST,” “score” and “testicular workup for ischemia and suspected torsion.” The search was limited to human studies with no limitations on publication language.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 11:04:52,ML,YY,,10.2166/wh.2022.115,Effectiveness of environmental surveillance of SARS-CoV-2 as an early warning system during the first year of the COVID-19 pandemic: a systematic review,Hyllestad,Journal of Water and Health,no,,no,,,,no,,,,,,,,,,yes,"""We thank research librarian Marita Heintz at the Norwegian Institute of Public Health for developing and conducting the literature search.""  ""Literature search strategy Search:	Marita Heintz Peer review: Trude Anine Muggerud""",,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), Epistemonikos; references; conference proceedings; organisations websites","Additional file 1. Ovid MEDLINE, Embase, WoS, Scopus, Cochrane, Epistemonikos",yes (exact search strategy for all sources),,,,,,
7/6/2023 11:07:45,ML,YY,,10.1097/MD.0000000000029321,Efficacy and safety of microwave ablation and radiofrequency ablation in the treatment of hepatocellular carcinoma: A systematic review and meta-analysis,Dou,Medicine (United States),no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), references","""The search strategy included the following mesh terms or free text: “Radiofrequency ablation,” “radiofrequency therapy,” “microwave therapy,” “microwave ablation,” “hepatocellular carcinoma,” “liver cancer,” “hepatic cancer.” """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 11:14:39,ML,YY,,10.1007/s10143-022-01860-x,Surgical management outcomes of intracranial arteriovenous malformations after preoperative embolization: a systematic review and meta-analysis,Park,Neurosurgical Review,yes,"""The search strategy was designed and conducted by an experienced librarian with input from the study investigators. Controlled vocabulary supplemented with keywords, including “intracranial arteriovenous malformations,” “brain or cerebral or cranial or intracranial,” “preoperative or pre-procedure,” and “embolization,” was used to search for studies describing the effects of preoperative embolization on surgical treatment outcomes of patients with intracranial AVMs.""",no,,,,no,,,,,,,,,,yes,"""The search strategy was designed and conducted by an experienced librarian with input from the study investigators.""",,"OVID (Embase/Embase Classic, PsycINFO, Medline), Scopus, Web of Science (Medline, Web of Science Core Collection)","Supplemental Table 1. Ovid, Scopus, WoS",yes (exact search strategy for all sources),,,,,,
7/6/2023 11:18:32,ML,YY,,10.1007/s11056-022-09944-8,Environmental conditions in the nursery regulate root system development and architecture of forest tree seedlings: a systematic review,Toca,New Forests,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, Web of Science (Medline, Web of Science Core Collection), references","""For this review, we screened the literature for each environmental condition using of the following keywords in Web of Science and Google Scholar: seedling, root, and roots, in combination with the specific keywords for each subsection: fertilization, nutrient, nitrogen, phosphorus, light, shading, blackout, short day, temperature, soil temperature, water, irrigation, drought preconditioning, drought hardening.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 11:24:54,ML,YY,,10.14710/nmjn.v12i2.43808,An Evaluation of Psychometric Properties of Needs Assessment Instruments in Patients with Coronary Artery Disease Undergoing Cardiac Rehabilitation Programs: A Systematic Review,Zarea,Nurse Media Journal of Nursing,no,,no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), MagIran; IranMedex (Indexing  articles  published  in  Iranian  biomedical  journals); ISC (Islamic World Science Citation); SID (Scientific Information Database –a Persian database); references; authors","""The terms used in the search were: cardiac rehabilitation AND coronary artery disease, cardiac rehabilitation AND acute coronary syndrome, and questionnaires ORneed assessment ORtool ORscale.  The  words  were appliedas  keywords  or  free-text  words  in  all databases except for PubMed, in which Mesh termswere used.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 11:28:41,ML,YY,,10.3390/nu14214604,Select Dietary Supplement Ingredients for Preserving and Protecting the Immune System in Healthy Individuals: A Systematic Review,Crawford,Nutrients,no,,no,,,,no,,,,,,,,,,no,,,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), references",Supplementary File S1. PubMed,yes (exact search strategy for at least one source),,,,,,
7/6/2023 11:32:38,ML,YY,,10.3390/nu14224937,"The Impact of Prebiotic, Probiotic, and Synbiotic Supplements and Yogurt Consumption on the Risk of Colorectal Neoplasia among Adults: A Systematic Review",Kim,Nutrients,no,,no,,,,no,,,,,,,,,,yes,"""Search strategies were designed in collaboration with a librarian.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), references","Supplementary Material 1. PubMed, Embase, WoS, Cochrane, ClinicalTrials",yes (exact search strategy for all sources),,,,,,
7/6/2023 14:57:34,ML,YY,,10.1016/j.nutres.2022.05.003,Naringenin induces intrinsic and extrinsic apoptotic signaling pathways in cancer cells: A systematic review and meta-analysis of in vitro and in vivo data,Faramarzi,Nutrition Research,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), references","unclear which fields and source: ""The main search terms for in vitro studies were (“naringenin” OR “naringenin7-sulfate OR 5, 7-dihydroxy-2-(4-hydroxyphenyl)-chroman-4-one” OR “4, 5, 7‐trihydroxyflavanone”) AND (“cancer” OR “neoplasm” OR “carcinoma” OR “cancer cell” OR “tumor” OR “malignancy” OR “cancer cell line” OR “neoplasm cell line” OR “in vitro” OR “cancer cell in vitro” OR “neoplasm in vitro” OR “carcinoma in vitro”) AND (“apoptosis” OR “cancer apoptosis” OR “apoptotic cancer cell” OR “apoptosis in vivo” OR “caspase-3” OR “caspase-9” OR “caspase-8” OR “Bcl-2” OR “Bax”) AND (“viability” OR “survival rate”). In addition, the search keywords for in vivo studies were (“animal model” OR “mouse” OR “rat” OR “in vivo” OR “animal cancer model” OR “cancer animal model” OR “malignancy in vivo” OR “tumor in vivo” OR “cancer in vivo” OR “carcinoma in vivo” OR “neoplasm in vivo”) AND (“Naringenin” OR “naringenin” OR“4, 5, 7‐trihydroxyflavanone” OR “naringenin7-sulfate OR 5, 7-dihydroxy-2-(4-hydroxyphenyl)-chroman-4-one”) AND (“apoptosis” OR “cancer apoptosis” OR “tumor apoptosis” OR “apoptotic in vivo” OR “apoptosis in vivo” OR “caspase-3” OR “caspase-9” OR “caspase-8” OR “Bcl-2” OR “Bax”) AND (“viability” OR “survival rate”). """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/6/2023 15:05:27,ML,YY,,10.1093/nutrit/nuac031,Estimates of resting energy expenditure and total energy expenditure using predictive equations in adults with overweight and obesity: a systematic review with meta-analysis,Macena,Nutrition Reviews,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), OpenGrey.eu; Greylit; references",The following search example was used for the MEDLINE database: ([energy metabolism] OR [resting energy expenditure] OR [resting metabolic rate] OR [total energy expenditure] OR [calorimetry] OR [doubly labeled water]) AND ([excess weight] OR [overweight] OR [obesity]) AND (equation). Mesh terms and free terms were used in the searches.,yes (exact search strategy for at least one source),,,,,,
7/6/2023 15:11:00,ML,YY,,10.1016/j.ygyno.2022.03.013,Adoptive Cell Therapy in Gynecologic Cancers: A Systematic Review and Meta-analysis,Son,Obstetrical and Gynecological Survey,no,,no,,,,no,,,,,,,,,,yes,"co-author: ""Search structures, subject headings, and keywords were tailored to each database by a medical research librarian (KJK) specializing in systematic reviews."" Kate J. Krause, Research Medical Library, The University of Texas MD Anderson Cancer Center, Houston, TX, USA",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), Web of Science (Medline, Web of Science Core Collection),  International Clinical Trials Registry; references; conference proceedings; reports","Supplemental 1. Ovid EMBASE, Ovid Medline, Cochrane, WoS",yes (exact search strategy for at least one source),,,,,,
7/6/2023 15:15:36,ML,YY,,10.1111/odi.14183,Caries in children with and without orofacial clefting: A systematic review and meta-analysis,Grewcock,Oral Diseases,no,,no,,,,no,,,,,,,,,,yes,"""The following search strategy was designed and developed by the study authors with assistance from an Information Technologist at the University of Dundee."", ""The authors acknowledge, and are grateful to, Mr Scott McGregor, Library and learning Technologist at the University of Dundee's Library and Learning Centre, for his expertise in assisting with all aspects of database searching and acquisition of relevant literature.""",,"Cochrane Library (CENTRAL), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), references","unclear fields and target source: ""The search comprised Medical Subject headings (MeSH terms) and key text words appropriate to those children with cleft lip and/or palate (CL/P) and dental caries experience.
(Dental caries [MeSH] OR ""dental caries"" OR caries OR cavities OR ""Tooth decay"" OR ""dental decay"" OR plaque OR ""oral health ""oral hygiene"" OR DMF OR DMFT) AND (Cleft Lip [MeSH] OR Cleft Palate [MeSH] OR ""cleft lip"" OR ""cleft palate"" OR ""cleft lip and/or palate"" OR ""cleft lip and palate"" OR CL/P OR ""orofacial cleft"" OR ""oral cleft"" OR cleft) AND (Child [MeSH] OR Child* OR preschool OR pediatric OR paediatric OR babies OR newborns OR infant*).""",no (full or partial list of keywords used given in text but no exact search),,,,,,
